blaCMY-57	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-58	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-59	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-60	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-61	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-62	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-63	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-64	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-65	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-66	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-67	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-68	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-69	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-70	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-71	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-72	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-73	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-74	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-75	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-76	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-77	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-78	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-79	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-80	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-81	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-82	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-83	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-84	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-85	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-86	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-87	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-89	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-90	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-93	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-94	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-95	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-96	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-97	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-98	Resistance to beta-lactam antibiotics	Unknown Beta-lactam
blaCMY-99	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-100	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-104	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCMY-110	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
blaCTX-M-1	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-10	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-100	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-101	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-102	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-103	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-104	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-105	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-110	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-11	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-111	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-112	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-113	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-114	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-116	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-117	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-121	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-122	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-123	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-124	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-125	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-126	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-127	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-129	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-130	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-131	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-132	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-134	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-136	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-137	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-138	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-139	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-141	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-142	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-144	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-146	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-147	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-148	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-12	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-14	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-14b	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-15	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-16	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-17	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-18	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-19	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-2	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-20	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-21	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-22	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-23	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-24	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-25	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-26	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-27	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-28	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-29	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-3	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-30	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-31	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-32	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-33	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-34	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-35	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-36	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-37	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-38	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-39	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-4	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-40	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-41	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-42	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-43	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-44	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-46	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-47	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-48	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-49	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-5	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-50	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-51	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-52	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-53	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-54	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-55	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-56	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-58	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-59	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-6	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-60	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-61	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-62	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-63	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Unknown Beta-lactam"
blaCTX-M-64	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-65	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-66	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-67	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-68	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-69	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-7	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-71	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-72	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-73	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-74	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-75	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-76	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-77	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-78	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-79	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-8	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-80	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-81	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-82	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-83	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-84	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-85	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-86	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-87	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-88	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-89	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-9	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-90	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-91	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-92	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-93	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-94	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-95	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-96	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-97	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-98	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaCTX-M-99	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone"
blaDHA-13	Resistance to beta-lactam antibiotics	"Amoxicillin, Ampicillin, Cefotaxime, Cefoxitin, Ceftazidime"
